,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,Gender,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,avg_cashbk_per_order,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_DC,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop,PreferedOrderCat_Mobile,PreferedOrderCat_Others,Churn
6939,1.0,0,1,31.0,1,5,1,2,3,1,1.0,149.39,74.695,0,0,1,0,0,0,0,0,1,0,1
6940,0.0,1,2,16.0,1,4,2,2,2,0,0.0,125.63999999999999,125.63999999999999,0,1,0,0,0,0,0,0,1,0,1
6941,1.0,0,1,36.0,1,5,4,2,2,0,5.0,159.79,79.895,1,0,0,0,0,0,0,0,1,0,1
6942,1.0,1,1,15.0,1,5,3,2,3,1,3.0,164.89,82.445,1,0,0,0,0,0,0,0,1,0,1
6943,1.0,0,3,8.0,0,4,4,2,3,1,3.0,148.02,49.34,0,0,1,0,0,0,0,0,1,0,1
6944,1.0,0,3,7.0,0,6,5,2,2,0,1.0,148.25,74.125,0,1,0,0,0,0,0,0,1,0,1
6945,1.0,1,3,34.0,1,4,1,2,3,1,8.0,183.13,22.89125,0,0,1,0,0,0,0,1,0,0,1
6946,1.0,1,1,7.0,1,5,3,2,2,1,3.0,162.3,81.15,0,0,1,0,0,0,0,0,1,0,1
6947,0.0,1,1,10.0,1,3,5,2,2,0,0.0,129.73,129.73,0,1,0,0,0,0,0,0,1,0,1
6948,1.0,1,1,15.0,0,4,5,1,3,1,1.0,148.98,74.49,1,0,0,0,0,0,0,0,1,0,1
6949,0.0,1,3,22.0,1,3,3,1,3,0,0.0,181.61,181.61,0,0,0,1,0,1,0,0,0,0,1
6950,0.0,1,1,16.0,0,3,5,2,6,1,4.0,126.57,126.57,0,1,0,0,0,0,0,0,1,0,1
6951,0.0,0,1,16.0,0,1,3,2,4,1,3.0,124.32,124.32,0,0,1,0,0,0,0,0,1,0,1
6952,1.0,1,3,17.0,1,5,5,1,11,0,3.0,228.06,32.58,1,0,0,0,0,1,0,0,0,0,1
6953,1.0,1,3,20.0,1,4,5,1,4,0,3.0,167.33,83.665,1,0,0,0,0,0,0,1,0,0,1
6954,15.0,1,3,11.0,1,3,4,2,10,1,7.0,184.46,26.351428571428574,0,0,1,0,0,1,0,0,0,0,1
6955,0.0,0,1,35.0,0,4,3,2,2,0,8.0,145.08,48.36000000000001,1,0,0,0,0,0,0,1,0,0,1
6956,1.0,1,1,15.0,1,6,5,0,3,1,8.0,146.19,73.095,0,0,0,0,1,0,0,0,1,0,1
6957,1.0,1,1,24.0,1,5,1,1,7,0,4.0,148.67,74.335,0,1,0,0,0,0,0,0,1,0,1
6958,7.0,0,1,16.0,1,3,4,1,2,1,3.0,123.41999999999999,61.709999999999994,1,0,0,0,0,0,0,0,1,0,1
6959,10.0,0,3,6.0,0,4,4,2,2,1,2.0,121.74000000000001,121.74000000000001,0,1,0,0,0,0,0,0,1,0,1
6960,0.0,0,1,9.0,0,3,3,2,2,0,7.0,140.84,20.12,0,0,1,0,0,0,0,0,1,0,1
6961,0.0,1,1,16.0,1,5,1,2,2,1,0.0,123.4,123.4,0,1,0,0,0,0,0,0,1,0,1
6962,0.0,1,1,14.0,1,4,3,2,2,1,2.0,139.89,139.89,1,0,0,0,0,0,0,0,1,0,1
6963,1.0,0,2,30.0,0,4,5,1,11,1,3.0,224.5,112.25,0,0,0,0,1,1,0,0,0,0,1
6964,0.0,1,1,16.0,1,4,1,1,6,0,3.0,123.66999999999999,123.66999999999999,0,1,0,0,0,0,0,0,1,0,1
6965,17.0,1,3,31.0,1,4,5,2,8,1,3.0,229.48,76.49333333333333,0,0,1,0,0,1,0,0,0,0,1
6966,1.0,1,1,17.0,1,4,3,2,3,1,2.0,135.09,67.545,1,0,0,0,0,0,0,0,1,0,1
6967,1.0,0,2,30.0,0,4,5,1,11,1,3.0,224.5,112.25,0,0,0,0,1,1,0,0,0,0,1
6968,0.0,0,1,15.0,1,3,5,2,3,1,0.0,131.72,131.72,1,0,0,0,0,0,0,0,1,0,1
6969,0.0,1,1,16.0,0,3,5,2,6,1,4.0,126.57,126.57,0,1,0,0,0,0,0,0,1,0,1
6970,1.0,1,1,25.0,0,4,2,2,3,0,1.0,151.93,75.965,0,0,0,0,1,0,0,0,1,0,1
6971,0.0,1,1,15.0,0,3,5,2,8,0,4.0,142.0,142.0,1,0,0,0,0,0,0,0,1,0,1
6972,10.0,0,1,10.0,1,3,1,2,10,1,0.0,122.85,122.85,0,1,0,0,0,0,0,0,1,0,1
6973,0.0,1,1,16.0,1,3,5,2,2,0,8.0,142.13,142.13,1,0,0,0,0,0,0,1,0,0,1
6974,10.0,0,3,18.0,1,4,5,1,2,0,0.0,120.33000000000001,120.33000000000001,0,0,1,0,0,0,0,0,1,0,1
6975,10.0,1,3,13.0,1,3,1,1,2,1,2.0,122.75,122.75,0,0,1,0,0,0,0,0,1,0,1
6976,5.0,0,1,12.0,1,5,5,1,8,0,1.0,146.07,73.035,0,0,1,0,0,0,0,0,1,0,1
6977,10.0,0,3,6.0,0,4,4,2,2,1,2.0,121.74000000000001,121.74000000000001,0,1,0,0,0,0,0,0,1,0,1
6978,0.0,1,1,29.0,1,4,3,1,4,1,1.0,159.16,159.16,0,0,1,0,0,0,0,1,0,0,1
6979,5.0,0,1,12.0,1,5,5,1,8,0,1.0,146.07,73.035,0,0,1,0,0,0,0,0,1,0,1
6980,0.0,0,2,28.0,0,4,4,1,2,0,0.0,128.63,128.63,0,0,0,0,1,0,0,0,1,0,1
6981,9.0,1,3,9.0,0,6,4,2,4,1,12.0,313.24,156.62,0,0,0,1,0,0,0,0,0,1,1
6982,1.0,1,1,11.0,1,4,2,0,3,1,7.0,161.91,26.985,0,1,0,0,0,0,0,0,1,0,1
6983,2.0,1,1,9.0,1,4,4,1,6,0,5.0,173.55,86.775,1,0,0,0,0,0,0,1,0,0,1
6984,10.0,0,3,6.0,0,3,4,2,2,1,2.0,123.02000000000001,61.510000000000005,0,0,1,0,0,0,0,0,1,0,1
6985,1.0,0,3,7.0,0,4,4,2,3,1,3.0,148.02,49.34,0,0,1,0,0,0,0,0,1,0,1
6986,0.0,0,3,30.0,1,5,2,2,2,1,0.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,1
6987,0.0,1,3,10.0,1,4,2,2,2,1,4.0,158.28,22.611428571428572,0,0,0,1,0,0,0,1,0,0,1
6988,19.0,1,3,9.0,1,4,2,2,6,0,4.0,176.6,22.075,1,0,0,0,0,0,0,1,0,0,1
6989,0.0,1,3,16.0,1,4,5,1,10,0,0.0,203.06,33.843333333333334,1,0,0,0,0,1,0,0,0,0,1
6990,1.0,1,3,28.0,1,5,4,2,3,1,1.0,146.21,73.105,0,0,0,0,1,0,0,0,1,0,1
6991,19.0,1,1,9.0,1,4,5,0,7,1,5.0,318.7431,159.37155,1,0,0,0,0,0,0,0,0,1,1
6992,1.0,1,3,7.0,1,5,5,1,3,0,3.0,222.14,31.73428571428571,0,0,1,0,0,0,0,1,0,0,1
6993,0.0,1,1,6.0,1,3,2,2,2,1,8.0,126.86000000000001,18.122857142857146,0,0,0,0,1,0,0,0,1,0,1
6994,7.0,0,1,16.0,1,3,4,1,2,1,3.0,123.41999999999999,61.709999999999994,1,0,0,0,0,0,0,0,1,0,1
6995,0.0,0,1,34.0,1,4,5,2,4,0,3.0,142.84,142.84,0,0,1,0,0,0,0,1,0,0,1
6996,0.0,0,1,12.0,0,4,2,2,2,1,0.0,129.26,129.26,0,0,1,0,0,0,0,0,1,0,1
6997,0.0,1,3,26.0,0,5,3,0,4,1,2.0,145.59,72.795,0,0,1,0,0,0,0,1,0,0,1
6998,0.0,0,3,6.0,1,3,3,0,4,0,2.0,129.09,129.09,0,1,0,0,0,0,0,0,1,0,1
6999,1.0,1,1,21.0,1,5,4,1,3,1,3.0,162.43,81.215,0,0,0,0,1,0,0,0,1,0,1
7000,0.0,0,1,6.0,0,1,4,2,2,0,7.0,174.46,43.615,0,0,1,0,0,1,0,0,0,0,1
7001,9.0,0,3,33.0,0,4,5,1,4,0,1.0,167.86,83.93,0,0,1,0,0,0,0,1,0,0,1
7002,0.0,1,3,6.0,0,4,3,1,7,1,2.0,128.0,128.0,1,0,0,0,0,0,0,0,1,0,1
7003,7.0,0,1,16.0,1,3,4,1,2,1,3.0,123.41999999999999,61.709999999999994,1,0,0,0,0,0,0,0,1,0,1
7004,0.0,0,1,26.0,1,3,3,1,4,0,0.0,198.24,198.24,0,0,1,0,0,1,0,0,0,0,1
7005,14.0,0,1,14.0,1,5,2,2,3,0,3.0,206.5,206.5,0,0,1,0,0,1,0,0,0,0,1
7006,0.0,0,3,6.0,1,3,3,0,4,0,2.0,129.09,129.09,0,1,0,0,0,0,0,0,1,0,1
7007,1.0,1,1,11.0,1,4,5,2,3,0,1.0,154.73,77.365,0,1,0,0,0,0,0,0,1,0,1
7008,0.0,1,3,22.0,1,3,3,1,3,0,0.0,181.61,181.61,0,0,0,1,0,1,0,0,0,0,1
7009,3.0,0,1,9.0,0,5,5,2,4,1,1.0,161.46,80.73,0,0,1,0,0,0,0,0,1,0,1
7010,20.0,1,1,16.0,1,3,3,2,5,0,0.0,124.78999999999999,124.78999999999999,0,1,0,0,0,0,0,0,1,0,1
7011,0.0,0,3,17.0,1,2,3,0,9,0,2.0,147.07,147.07,0,0,0,0,1,0,0,1,0,0,1
7012,0.0,1,1,22.0,0,1,5,2,2,0,14.0,127.43,8.495333333333333,0,0,1,0,0,0,0,0,1,0,1
7013,9.0,1,1,27.0,0,3,4,1,5,0,7.0,189.26,63.086666666666666,1,0,0,0,0,0,0,1,0,0,1
7014,0.0,1,1,16.0,1,3,4,1,2,1,0.0,124.08000000000001,124.08000000000001,1,0,0,0,0,0,0,0,1,0,1
7015,1.0,0,1,35.0,1,5,5,2,5,0,4.0,167.84,83.92,0,0,1,0,0,0,0,1,0,0,1
7016,1.0,1,1,7.0,1,5,3,2,2,1,3.0,162.3,81.15,0,0,1,0,0,0,0,0,1,0,1
7017,1.0,0,1,9.0,1,4,5,1,8,1,3.0,145.42,72.71,0,0,1,0,0,0,0,0,1,0,1
7018,1.0,0,1,17.0,0,5,3,2,3,0,3.0,151.25,50.416666666666664,0,0,1,0,0,0,0,0,1,0,1
7019,4.0,1,1,14.0,1,4,5,2,5,1,4.0,146.66,73.33,0,0,1,0,0,0,0,0,1,0,1
7020,0.0,0,3,16.0,0,3,1,2,2,1,2.0,123.22999999999999,123.22999999999999,0,0,0,1,0,0,0,0,1,0,1
7021,10.0,0,3,6.0,0,3,4,2,2,1,2.0,123.02000000000001,61.510000000000005,0,0,1,0,0,0,0,0,1,0,1
7022,1.0,1,1,15.0,1,6,5,1,3,1,8.0,146.19,73.095,0,0,0,0,1,0,0,0,1,0,1
7023,1.0,0,1,14.0,0,4,3,1,3,1,3.0,153.86,76.93,0,0,1,0,0,0,0,0,1,0,1
7024,0.0,1,1,16.0,1,5,1,2,2,1,0.0,123.4,123.4,0,1,0,0,0,0,0,0,1,0,1
7025,15.0,1,3,11.0,1,3,4,2,10,1,7.0,184.46,26.351428571428574,0,0,1,0,0,1,0,0,0,0,1
7026,1.0,0,3,7.0,0,5,4,2,3,1,3.0,146.74,73.37,0,1,0,0,0,0,0,0,1,0,1
7027,13.0,1,3,9.0,1,4,3,0,2,1,2.0,126.83000000000001,126.83000000000001,0,0,0,1,0,0,0,0,1,0,1
7028,13.0,0,3,14.0,1,3,3,1,4,1,3.0,167.96,167.96,0,1,0,0,0,0,0,1,0,0,1
7029,12.0,0,1,34.0,1,4,5,2,4,0,3.0,142.84,142.84,0,0,1,0,0,0,0,1,0,0,1
7030,1.0,1,2,13.0,1,4,5,1,6,1,3.0,145.73,72.865,0,0,0,0,1,0,0,0,1,0,1
7031,1.0,1,1,9.0,0,4,5,1,3,1,1.0,145.74,72.87,0,0,1,0,0,0,0,0,1,0,1
7032,0.0,0,3,8.0,0,4,2,2,8,0,0.0,127.85,127.85,0,0,1,0,0,0,0,0,1,0,1
7033,1.0,1,2,9.0,1,5,1,2,3,0,1.0,150.64,75.32,0,1,0,0,0,0,0,0,1,0,1
7034,1.0,1,1,8.0,1,3,4,1,5,0,4.0,148.55,148.55,1,0,0,0,0,0,0,1,0,0,1
7035,20.0,1,1,13.0,0,4,5,0,8,1,9.0,200.08,40.016000000000005,1,0,0,0,0,1,0,0,0,0,1
7036,10.0,0,3,18.0,1,4,5,1,2,0,0.0,120.33000000000001,120.33000000000001,0,0,1,0,0,0,0,0,1,0,1
7037,1.0,0,1,10.0,1,4,5,2,3,1,8.0,158.48,15.847999999999999,0,0,1,0,0,0,0,0,1,0,1
7038,1.0,1,1,9.0,1,4,3,2,8,0,2.0,168.82,56.27333333333333,1,0,0,0,0,0,0,0,1,0,1
7039,1.0,1,3,11.0,1,4,5,2,2,1,3.0,220.82,44.164,0,1,0,0,0,1,0,0,0,0,1
7040,1.0,0,1,36.0,0,5,3,2,3,0,9.0,170.08,42.52,1,0,0,0,0,0,0,1,0,0,1
7041,1.0,0,1,17.0,0,5,3,2,3,0,3.0,151.25,50.416666666666664,0,0,1,0,0,0,0,0,1,0,1
7042,2.0,0,1,8.0,0,4,5,2,3,1,0.0,136.46,136.46,0,0,1,0,0,0,0,0,1,0,1
7043,0.0,0,1,12.0,0,4,1,2,2,1,0.0,129.26,129.26,0,0,1,0,0,0,0,0,1,0,1
7044,10.0,1,3,8.0,0,4,3,2,2,0,2.0,120.44,120.44,1,0,0,0,0,0,0,0,1,0,1
7045,1.0,1,1,15.0,0,5,4,2,3,0,1.0,137.61,68.805,0,0,1,0,0,0,0,0,1,0,1
7046,1.0,0,1,9.0,1,4,5,1,8,1,3.0,145.42,72.71,0,0,1,0,0,0,0,0,1,0,1
7047,0.0,0,3,30.0,1,1,5,2,2,0,0.0,116.00999999999999,116.00999999999999,0,1,0,0,0,0,0,0,1,0,1
7048,10.0,1,1,30.0,1,4,3,2,6,1,3.0,120.28,120.28,0,0,1,0,0,0,0,0,1,0,1
7049,0.0,0,1,34.0,1,4,5,2,4,0,3.0,142.84,142.84,0,0,1,0,0,0,0,1,0,0,1
7050,4.0,1,1,14.0,1,4,5,2,5,1,4.0,146.66,73.33,0,0,1,0,0,0,0,0,1,0,1
7051,1.0,1,1,24.0,0,4,4,0,3,0,1.0,147.1,73.55,0,0,1,0,0,0,0,0,1,0,1
7052,1.0,1,1,7.0,0,6,4,2,9,1,8.0,147.16,36.79,0,0,1,0,0,0,0,0,1,0,1
7053,0.0,1,1,16.0,1,3,4,1,2,1,0.0,124.08000000000001,124.08000000000001,1,0,0,0,0,0,0,0,1,0,1
7054,21.0,1,1,9.0,1,4,4,2,9,1,9.0,317.46,22.675714285714285,0,0,1,0,0,0,0,0,0,1,1
7055,17.0,1,1,9.0,0,5,1,1,2,0,3.0,226.69,113.345,0,1,0,0,0,1,0,0,0,0,1
7056,1.0,0,1,17.0,0,5,4,2,3,1,1.0,143.59,71.795,1,0,0,0,0,0,0,0,1,0,1
7057,1.0,1,1,7.0,1,5,3,2,2,1,3.0,162.3,81.15,0,0,1,0,0,0,0,0,1,0,1
7058,1.0,1,1,28.0,1,4,3,1,3,0,1.0,148.77,74.385,1,0,0,0,0,0,0,0,1,0,1
7059,1.0,0,3,31.0,1,2,5,2,3,0,1.0,135.91,67.955,0,1,0,0,0,0,0,0,1,0,1
7060,1.0,1,3,14.0,1,4,4,2,3,0,1.0,151.79,75.895,0,0,0,1,0,0,0,0,1,0,1
7061,20.0,1,1,31.0,1,4,1,2,3,0,1.0,150.87,75.435,0,0,1,0,0,0,0,0,1,0,1
7062,10.0,1,3,27.0,1,4,4,2,2,1,0.0,121.21000000000001,121.21000000000001,0,0,0,0,1,0,0,0,1,0,1
7063,9.0,0,3,33.0,0,4,5,1,4,0,1.0,167.86,83.93,0,0,1,0,0,0,0,1,0,0,1
7064,0.0,1,2,15.0,0,3,3,1,2,0,2.0,127.41999999999999,63.709999999999994,0,1,0,0,0,0,0,0,1,0,1
7065,1.0,0,1,32.0,0,4,4,1,3,1,9.0,145.22,18.1525,0,0,1,0,0,0,0,0,1,0,1
7066,1.0,1,1,18.0,0,6,4,1,7,0,1.0,172.77,86.385,1,0,0,0,0,0,0,1,0,0,1
7067,1.0,0,1,13.0,0,5,1,2,3,1,1.0,154.26,77.13,0,0,1,0,0,0,0,0,1,0,1
7068,5.0,1,3,27.0,0,4,4,2,3,1,3.0,156.4,78.2,0,0,0,1,0,0,0,0,1,0,1
7069,4.0,1,1,16.0,1,4,5,2,5,0,1.0,145.18,72.59,0,0,1,0,0,0,0,0,1,0,1
7070,10.0,1,3,27.0,1,4,4,2,2,1,0.0,121.21000000000001,121.21000000000001,0,0,0,0,1,0,0,0,1,0,1
7071,13.0,0,3,6.0,1,3,3,2,4,1,0.0,147.28,147.28,0,0,0,0,1,0,0,1,0,0,1
7072,1.0,1,1,18.0,0,6,4,1,7,0,1.0,172.77,86.385,1,0,0,0,0,0,0,1,0,0,1
7073,1.0,1,1,22.0,1,4,3,1,9,0,1.0,173.34,86.67,0,0,0,0,1,0,0,1,0,0,1
7074,1.0,0,1,14.0,0,4,3,1,3,1,3.0,153.86,76.93,0,0,1,0,0,0,0,0,1,0,1
7075,10.0,1,1,14.0,0,4,4,2,2,0,0.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,1
7076,19.0,1,1,16.0,1,3,1,2,2,0,0.0,125.87,125.87,0,0,1,0,0,0,0,0,1,0,1
7077,0.0,1,1,16.0,1,3,3,1,2,0,0.0,123.77000000000001,123.77000000000001,1,0,0,0,0,0,0,0,1,0,1
7078,0.0,1,2,24.0,1,1,5,1,1,0,0.0,129.56,129.56,0,0,0,0,1,0,0,0,1,0,1
7079,2.0,1,1,9.0,1,4,4,1,6,0,5.0,173.55,86.775,1,0,0,0,0,0,0,1,0,0,1
7080,0.0,0,1,26.0,1,3,3,0,4,0,0.0,198.24,198.24,0,0,1,0,0,1,0,0,0,0,1
7081,2.0,1,1,16.0,1,3,5,0,8,1,2.0,124.03999999999999,62.019999999999996,1,0,0,0,0,0,0,0,1,0,1
7082,0.0,1,1,16.0,1,3,4,1,3,1,2.0,123.72999999999999,123.72999999999999,1,0,0,0,0,0,0,0,1,0,1
7083,0.0,1,1,29.0,1,4,3,0,4,1,1.0,159.16,159.16,0,0,1,0,0,0,0,1,0,0,1
7084,4.0,1,3,32.0,1,5,4,2,4,1,3.0,215.94,107.97,0,0,0,1,0,1,0,0,0,0,1
7085,1.0,0,1,12.0,0,4,4,2,2,0,3.0,149.22,74.61,1,0,0,0,0,0,0,0,1,0,1
7086,0.0,1,1,22.0,0,1,5,2,2,0,14.0,127.43,8.495333333333333,0,0,1,0,0,0,0,0,1,0,1
7087,1.0,1,1,15.0,0,5,4,2,3,0,1.0,137.61,68.805,0,0,1,0,0,0,0,0,1,0,1
7088,2.0,1,1,36.0,1,4,5,1,9,1,1.0,191.73,95.865,1,0,0,0,0,0,0,1,0,0,1
7089,1.0,0,1,22.0,1,4,3,0,3,0,3.0,151.1,50.36666666666667,1,0,0,0,0,0,0,0,1,0,1
7090,0.0,0,1,9.0,1,4,2,0,1,1,0.0,128.53,128.53,0,0,1,0,0,0,0,0,1,0,1
7091,1.0,1,3,29.0,1,4,3,2,3,1,1.0,141.75,70.875,0,0,0,1,0,0,0,0,1,0,1
7092,3.0,0,3,30.0,0,1,4,2,5,1,0.0,231.94,115.97,0,0,1,0,0,0,1,0,0,0,1
7093,11.0,0,3,16.0,1,6,3,1,9,0,11.0,254.36,127.18,0,0,1,0,0,0,1,0,0,0,1
7094,0.0,0,1,22.0,0,5,5,2,2,1,7.0,139.19,23.198333333333334,0,0,1,0,0,0,0,0,1,0,1
7095,10.0,1,1,9.0,1,3,3,2,2,0,0.0,116.00999999999999,116.00999999999999,0,0,1,0,0,0,0,0,1,0,1
7096,0.0,1,3,30.0,0,4,4,2,1,1,10.0,145.99,14.599,1,0,0,0,0,0,0,1,0,0,1
7097,0.0,0,1,20.0,0,3,1,2,1,1,7.0,175.53,25.075714285714287,0,0,0,0,1,1,0,0,0,0,1
7098,1.0,1,1,24.0,0,4,3,2,3,1,8.0,148.94,18.6175,0,0,1,0,0,0,0,0,1,0,1
7099,1.0,0,2,30.0,0,4,5,1,11,1,3.0,224.5,112.25,0,0,0,0,1,1,0,0,0,0,1
7100,0.0,1,2,24.0,1,1,5,1,1,0,0.0,129.56,129.56,0,0,0,0,1,0,0,0,1,0,1
7101,0.0,1,1,21.0,1,3,3,0,8,1,7.0,236.10000000000002,118.05000000000001,1,0,0,0,0,1,0,0,0,0,1
7102,0.0,1,3,12.0,1,5,3,0,5,1,7.0,161.72,23.102857142857143,0,0,1,0,0,0,0,1,0,0,1
7103,0.0,1,3,8.0,1,3,5,1,1,0,2.0,130.41,130.41,0,0,0,1,0,0,0,0,1,0,1
7104,1.0,1,3,16.0,0,4,5,2,5,1,4.0,207.24,103.62,0,0,0,1,0,0,0,1,0,0,1
7105,0.0,0,3,24.0,0,3,3,1,1,1,2.0,146.14,48.71333333333333,0,0,0,1,0,0,0,1,0,0,1
7106,10.0,1,2,28.0,1,5,3,1,2,0,0.0,116.00999999999999,116.00999999999999,0,0,0,0,1,0,0,0,1,0,1
7107,0.0,1,3,22.0,0,3,5,2,6,0,2.0,153.24,153.24,0,0,0,1,0,0,0,1,0,0,1
7108,7.0,0,1,24.0,1,5,3,1,11,1,1.0,149.37,74.685,0,1,0,0,0,0,0,0,1,0,1
7109,13.0,1,3,34.0,1,4,5,1,5,1,0.0,208.54000000000002,104.27000000000001,0,0,0,1,0,1,0,0,0,0,1
7110,1.0,0,1,17.0,0,5,3,2,3,0,3.0,151.25,50.416666666666664,0,0,1,0,0,0,0,0,1,0,1
7111,9.0,1,3,15.0,1,3,1,1,5,0,3.0,200.96,50.24,0,0,0,1,0,1,0,0,0,0,1
7112,19.0,1,3,9.0,1,4,2,2,6,0,4.0,176.6,22.075,1,0,0,0,0,0,0,1,0,0,1
7113,1.0,1,1,25.0,1,5,2,2,3,1,2.0,148.89,74.445,1,0,0,0,0,0,0,0,1,0,1
7114,14.0,1,1,16.0,1,3,3,1,10,1,7.0,124.61000000000001,62.30500000000001,0,0,1,0,0,0,0,0,1,0,1
7115,11.0,0,3,16.0,1,6,3,1,9,0,11.0,254.36,127.18,0,0,1,0,0,0,1,0,0,0,1
7116,7.0,0,1,16.0,1,3,4,1,2,1,3.0,123.41999999999999,61.709999999999994,1,0,0,0,0,0,0,0,1,0,1
7117,0.0,1,1,16.0,0,3,5,2,6,1,4.0,126.57,126.57,0,1,0,0,0,0,0,0,1,0,1
7118,0.0,1,1,16.0,0,3,5,1,2,1,0.0,123.97999999999999,123.97999999999999,1,0,0,0,0,0,0,0,1,0,1
7119,0.0,1,3,33.0,1,3,1,2,2,1,7.0,158.13,22.59,0,0,1,0,0,0,0,1,0,0,1
7120,2.0,1,3,9.0,0,3,3,0,5,1,0.0,152.38,152.38,1,0,0,0,0,0,0,1,0,0,1
7121,0.0,1,1,9.0,1,3,5,1,6,0,2.0,140.31,140.31,1,0,0,0,0,0,0,0,1,0,1
7122,0.0,1,3,18.0,0,2,4,2,2,0,0.0,127.16,127.16,0,0,1,0,0,0,0,0,1,0,1
7123,8.0,0,3,32.0,0,3,5,0,3,0,0.0,142.86,142.86,0,0,1,0,0,0,0,1,0,0,1
7124,0.0,1,1,10.0,1,3,2,0,2,1,6.0,136.91,27.381999999999998,0,1,0,0,0,0,0,0,1,0,1
7125,1.0,1,3,31.0,0,5,4,2,2,1,11.0,170.99,15.544545454545455,1,0,0,0,0,0,0,1,0,0,1
7126,1.0,0,1,12.0,0,2,3,2,5,1,4.0,149.32,74.66,0,0,1,0,0,0,0,0,1,0,1
7127,4.0,1,3,26.0,0,3,4,2,2,1,2.0,131.4,131.4,0,0,0,1,0,0,0,0,1,0,1
7128,0.0,0,1,34.0,1,4,5,2,4,0,3.0,142.84,142.84,0,0,1,0,0,0,0,1,0,0,1
7129,1.0,0,2,24.0,0,4,3,1,2,1,1.0,152.41,76.205,0,0,1,0,0,0,0,0,1,0,1
7130,1.0,0,1,23.0,1,6,5,1,3,1,1.0,148.07,37.0175,0,1,0,0,0,0,0,0,1,0,1
7131,1.0,1,1,15.0,1,5,3,2,3,1,3.0,164.89,82.445,1,0,0,0,0,0,0,0,1,0,1
7132,0.0,1,1,16.0,1,4,1,1,6,0,3.0,123.66999999999999,123.66999999999999,0,1,0,0,0,0,0,0,1,0,1
7133,0.0,1,1,31.0,1,3,1,2,2,1,1.0,127.94999999999999,127.94999999999999,0,0,1,0,0,0,0,0,1,0,1
7134,10.0,1,1,14.0,1,5,5,1,2,1,7.0,121.19,121.19,0,0,0,0,1,0,0,0,1,0,1
7135,8.0,1,2,7.0,1,5,5,0,11,0,3.0,229.82,57.455,1,0,0,0,0,1,0,0,0,0,1
7136,1.0,1,1,8.0,1,3,4,1,5,0,4.0,148.55,148.55,1,0,0,0,0,0,0,1,0,0,1
7137,10.0,1,3,11.0,1,3,1,1,4,0,0.0,120.86000000000001,120.86000000000001,0,1,0,0,0,0,0,1,0,0,1
7138,1.0,0,3,10.0,0,4,1,2,3,1,1.0,140.69,70.345,1,0,0,0,0,0,0,0,1,0,1
7139,10.0,1,1,31.0,1,5,3,2,2,0,1.0,122.93,122.93,0,0,1,0,0,0,0,0,1,0,1
7140,0.0,0,1,26.0,1,3,3,1,4,0,0.0,198.24,198.24,0,0,1,0,0,1,0,0,0,0,1
7141,0.0,0,1,12.0,0,4,1,2,2,1,0.0,129.26,129.26,0,0,1,0,0,0,0,0,1,0,1
7142,6.0,0,1,16.0,1,4,3,1,10,1,0.0,124.37,124.37,0,1,0,0,0,0,0,0,1,0,1
7143,1.0,1,3,27.0,0,6,3,1,5,1,3.0,170.59,56.86333333333334,0,0,1,0,0,0,0,1,0,0,1
7144,10.0,1,1,31.0,1,5,3,2,2,0,1.0,122.93,122.93,0,0,1,0,0,0,0,0,1,0,1
7145,1.0,0,3,19.0,1,4,1,2,5,1,8.0,170.81,24.40142857142857,0,0,0,0,1,0,0,1,0,0,1
7146,10.0,1,1,28.0,0,4,4,1,6,0,3.0,214.26,53.565,1,0,0,0,0,0,0,1,0,0,1
7147,10.0,1,2,28.0,1,5,3,1,2,0,0.0,116.00999999999999,116.00999999999999,0,0,0,0,1,0,0,0,1,0,1
7148,0.0,0,1,13.0,1,5,3,2,2,1,6.0,160.74,160.74,0,0,1,0,0,0,0,1,0,0,1
7149,1.0,1,3,26.0,1,5,4,0,3,1,1.0,149.13,74.565,0,0,0,1,0,0,0,0,1,0,1
7150,1.0,1,1,9.0,1,4,3,2,4,0,1.0,159.85,79.925,0,0,1,0,0,0,0,0,1,0,1
7151,1.0,1,1,10.0,0,4,3,0,2,1,3.0,166.71,83.355,0,0,1,0,0,0,0,1,0,0,1
7152,0.0,0,1,10.0,1,4,3,2,6,0,2.0,138.94,138.94,0,1,0,0,0,0,0,0,1,0,1
7153,10.0,1,1,28.0,0,4,4,1,6,0,3.0,214.26,53.565,1,0,0,0,0,0,0,1,0,0,1
7154,0.0,1,3,10.0,1,5,1,1,2,0,8.0,204.0,22.666666666666668,1,0,0,0,0,1,0,0,0,0,1
7155,0.0,1,3,6.0,0,4,3,1,7,1,2.0,128.0,128.0,1,0,0,0,0,0,0,0,1,0,1
7156,20.0,1,1,8.0,1,3,4,2,8,1,8.0,292.46,22.496923076923075,0,0,1,0,0,0,0,0,0,1,1
